Event_ID_Internal,GLIDE,Date,District,Latitude,Longitude,Hazard_Type,GEE_Start,GEE_End,Severity_Index_Name,Severity_Score,Validated_Affected,Full_Description
Event_0152,FL-2000-000617-BGD,2000-08-21,Munshiganj,23.5435,90.5354,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0153,FL-2000-000617-BGD,2000-08-21,Narayanganj,23.6238,90.5,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0154,FL-2000-000617-BGD,2000-08-21,Narsingdi,23.9322,90.7154,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0155,FL-2000-000617-BGD,2000-08-21,Rajbari,23.7574,89.6444,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0156,FL-2000-000617-BGD,2000-08-21,Shariatpur,23.2423,90.4348,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0157,FL-2000-000617-BGD,2000-08-21,Tangail,24.2513,89.9167,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0158,FL-2000-000617-BGD,2000-08-21,Bagerhat,22.6516,89.7859,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0159,FL-2000-000617-BGD,2000-08-21,Chuadanga,23.6401,88.8504,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0160,FL-2000-000617-BGD,2000-08-21,Jessore,23.1664,89.2081,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0161,FL-2000-000617-BGD,2000-08-21,Jhenaidah,23.545,89.1726,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0162,FL-2000-000617-BGD,2000-08-21,Khulna,22.8456,89.5403,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0163,FL-2000-000617-BGD,2000-08-21,Kushtia,23.9013,89.1204,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0164,FL-2000-000617-BGD,2000-08-21,Magura,23.4873,89.4199,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0165,FL-2000-000617-BGD,2000-08-21,Meherpur,23.7622,88.6318,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0166,FL-2000-000617-BGD,2000-08-21,Narail,23.1725,89.5126,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0167,FL-2000-000617-BGD,2000-08-21,Satkhira,22.7185,89.0705,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0168,FL-2000-000617-BGD,2000-08-21,Jamalpur,24.9375,89.9311,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0169,FL-2000-000617-BGD,2000-08-21,Mymensingh,24.7471,90.4031,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0170,FL-2000-000617-BGD,2000-08-21,Netrokona,24.87,90.7275,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0171,FL-2000-000617-BGD,2000-08-21,Sherpur,25.0205,90.0154,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0172,FL-2000-000617-BGD,2000-08-21,Bogra,24.8481,89.373,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0173,FL-2000-000617-BGD,2000-08-21,Joypurhat,25.0947,89.0209,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0174,FL-2000-000617-BGD,2000-08-21,Naogaon,24.7936,88.9318,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0175,FL-2000-000617-BGD,2000-08-21,Natore,24.4102,88.9805,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0176,FL-2000-000617-BGD,2000-08-21,Chapainawabganj,24.5965,88.2742,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0177,FL-2000-000617-BGD,2000-08-21,Pabna,24.0063,89.2493,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0178,FL-2000-000617-BGD,2000-08-21,Rajshahi,24.3745,88.6042,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0179,FL-2000-000617-BGD,2000-08-21,Sirajganj,24.4577,89.708,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0180,FL-2000-000617-BGD,2000-08-21,Dinajpur,25.6217,88.6354,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0181,FL-2000-000617-BGD,2000-08-21,Gaibandha,25.3288,89.528,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0182,FL-2000-000617-BGD,2000-08-21,Kurigram,25.8054,89.6361,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0183,FL-2000-000617-BGD,2000-08-21,Lalmonirhat,25.9129,89.4426,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0184,FL-2000-000617-BGD,2000-08-21,Nilphamari,25.9317,88.856,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0185,FL-2000-000617-BGD,2000-08-21,Panchagarh,26.3411,88.5541,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0186,FL-2000-000617-BGD,2000-08-21,Rangpur,25.7439,89.2752,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0187,FL-2000-000617-BGD,2000-08-21,Thakurgaon,26.0337,88.4616,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0188,FL-2000-000617-BGD,2000-08-21,Habiganj,24.3749,91.4133,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0189,FL-2000-000617-BGD,2000-08-21,Moulvibazar,24.4829,91.7606,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0190,FL-2000-000617-BGD,2000-08-21,Sunamganj,25.0658,91.395,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0191,FL-2000-000617-BGD,2000-08-21,Sylhet,24.8949,91.8687,Flood,2000-07-02,2000-10-10,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0192,ST-2000-000713-BGD,2000-10-29,Barguna,22.1509,90.1263,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0193,ST-2000-000713-BGD,2000-10-29,Barishal,22.701,90.3535,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0194,ST-2000-000713-BGD,2000-10-29,Bhola,22.6859,90.6483,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0195,ST-2000-000713-BGD,2000-10-29,Jhalokati,22.6406,90.1989,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0196,ST-2000-000713-BGD,2000-10-29,Patuakhali,22.3596,90.3297,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0197,ST-2000-000713-BGD,2000-10-29,Pirojpur,22.5791,89.9751,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0198,ST-2000-000713-BGD,2000-10-29,Bandarban,22.1953,92.2184,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0199,ST-2000-000713-BGD,2000-10-29,Brahmanbaria,23.9571,91.1119,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0200,ST-2000-000713-BGD,2000-10-29,Chandpur,23.2321,90.6631,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0201,ST-2000-000713-BGD,2000-10-29,Chattogram,22.3569,91.7832,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0202,ST-2000-000713-BGD,2000-10-29,Cumilla,23.4607,91.1809,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0203,ST-2000-000713-BGD,2000-10-29,Cox's Bazar,21.4272,92.0058,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0204,ST-2000-000713-BGD,2000-10-29,Feni,23.0159,91.3976,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0205,ST-2000-000713-BGD,2000-10-29,Khagrachari,23.1192,91.9847,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0206,ST-2000-000713-BGD,2000-10-29,Lakshmipur,22.9447,90.8282,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0207,ST-2000-000713-BGD,2000-10-29,Noakhali,22.8695,91.0994,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0208,ST-2000-000713-BGD,2000-10-29,Rangamati,22.6574,92.1733,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0209,ST-2000-000713-BGD,2000-10-29,Dhaka,23.8103,90.4125,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0210,ST-2000-000713-BGD,2000-10-29,Faridpur,23.6071,89.8429,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0211,ST-2000-000713-BGD,2000-10-29,Gazipur,24.0023,90.4264,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0212,ST-2000-000713-BGD,2000-10-29,Gopalganj,23.0051,89.8267,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0213,ST-2000-000713-BGD,2000-10-29,Kishoreganj,24.426,90.9821,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0214,ST-2000-000713-BGD,2000-10-29,Madaripur,23.1641,90.1833,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0215,ST-2000-000713-BGD,2000-10-29,Manikganj,23.8644,89.9967,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0216,ST-2000-000713-BGD,2000-10-29,Munshiganj,23.5435,90.5354,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0217,ST-2000-000713-BGD,2000-10-29,Narayanganj,23.6238,90.5,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0218,ST-2000-000713-BGD,2000-10-29,Narsingdi,23.9322,90.7154,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0219,ST-2000-000713-BGD,2000-10-29,Rajbari,23.7574,89.6444,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0220,ST-2000-000713-BGD,2000-10-29,Shariatpur,23.2423,90.4348,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0221,ST-2000-000713-BGD,2000-10-29,Tangail,24.2513,89.9167,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0222,ST-2000-000713-BGD,2000-10-29,Bagerhat,22.6516,89.7859,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0223,ST-2000-000713-BGD,2000-10-29,Chuadanga,23.6401,88.8504,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0224,ST-2000-000713-BGD,2000-10-29,Jessore,23.1664,89.2081,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0225,ST-2000-000713-BGD,2000-10-29,Jhenaidah,23.545,89.1726,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0226,ST-2000-000713-BGD,2000-10-29,Khulna,22.8456,89.5403,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0227,ST-2000-000713-BGD,2000-10-29,Kushtia,23.9013,89.1204,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0228,ST-2000-000713-BGD,2000-10-29,Magura,23.4873,89.4199,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0229,ST-2000-000713-BGD,2000-10-29,Meherpur,23.7622,88.6318,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0230,ST-2000-000713-BGD,2000-10-29,Narail,23.1725,89.5126,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0231,ST-2000-000713-BGD,2000-10-29,Satkhira,22.7185,89.0705,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0232,ST-2000-000713-BGD,2000-10-29,Jamalpur,24.9375,89.9311,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0233,ST-2000-000713-BGD,2000-10-29,Mymensingh,24.7471,90.4031,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0234,ST-2000-000713-BGD,2000-10-29,Netrokona,24.87,90.7275,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0235,ST-2000-000713-BGD,2000-10-29,Sherpur,25.0205,90.0154,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0236,ST-2000-000713-BGD,2000-10-29,Bogra,24.8481,89.373,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0237,ST-2000-000713-BGD,2000-10-29,Joypurhat,25.0947,89.0209,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0238,ST-2000-000713-BGD,2000-10-29,Naogaon,24.7936,88.9318,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0239,ST-2000-000713-BGD,2000-10-29,Natore,24.4102,88.9805,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0240,ST-2000-000713-BGD,2000-10-29,Chapainawabganj,24.5965,88.2742,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0241,ST-2000-000713-BGD,2000-10-29,Pabna,24.0063,89.2493,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0242,ST-2000-000713-BGD,2000-10-29,Rajshahi,24.3745,88.6042,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0243,ST-2000-000713-BGD,2000-10-29,Sirajganj,24.4577,89.708,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0244,ST-2000-000713-BGD,2000-10-29,Dinajpur,25.6217,88.6354,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0245,ST-2000-000713-BGD,2000-10-29,Gaibandha,25.3288,89.528,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0246,ST-2000-000713-BGD,2000-10-29,Kurigram,25.8054,89.6361,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0247,ST-2000-000713-BGD,2000-10-29,Lalmonirhat,25.9129,89.4426,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0248,ST-2000-000713-BGD,2000-10-29,Nilphamari,25.9317,88.856,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0249,ST-2000-000713-BGD,2000-10-29,Panchagarh,26.3411,88.5541,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0250,ST-2000-000713-BGD,2000-10-29,Rangpur,25.7439,89.2752,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0251,ST-2000-000713-BGD,2000-10-29,Thakurgaon,26.0337,88.4616,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0252,ST-2000-000713-BGD,2000-10-29,Habiganj,24.3749,91.4133,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0253,ST-2000-000713-BGD,2000-10-29,Moulvibazar,24.4829,91.7606,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0254,ST-2000-000713-BGD,2000-10-29,Sunamganj,25.0658,91.395,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0255,ST-2000-000713-BGD,2000-10-29,Sylhet,24.8949,91.8687,Tropical Cyclone,2000-09-09,2000-12-18,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0256,ST-2002-000233-BGD,2002-05-03,Barguna,22.1509,90.1263,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0257,ST-2002-000233-BGD,2002-05-03,Barishal,22.701,90.3535,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0258,ST-2002-000233-BGD,2002-05-03,Bhola,22.6859,90.6483,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0259,ST-2002-000233-BGD,2002-05-03,Jhalokati,22.6406,90.1989,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0260,ST-2002-000233-BGD,2002-05-03,Patuakhali,22.3596,90.3297,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0261,ST-2002-000233-BGD,2002-05-03,Pirojpur,22.5791,89.9751,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0262,ST-2002-000233-BGD,2002-05-03,Bandarban,22.1953,92.2184,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0263,ST-2002-000233-BGD,2002-05-03,Brahmanbaria,23.9571,91.1119,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0264,ST-2002-000233-BGD,2002-05-03,Chandpur,23.2321,90.6631,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0265,ST-2002-000233-BGD,2002-05-03,Chattogram,22.3569,91.7832,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0266,ST-2002-000233-BGD,2002-05-03,Cumilla,23.4607,91.1809,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0267,ST-2002-000233-BGD,2002-05-03,Cox's Bazar,21.4272,92.0058,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0268,ST-2002-000233-BGD,2002-05-03,Feni,23.0159,91.3976,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0269,ST-2002-000233-BGD,2002-05-03,Khagrachari,23.1192,91.9847,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0270,ST-2002-000233-BGD,2002-05-03,Lakshmipur,22.9447,90.8282,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0271,ST-2002-000233-BGD,2002-05-03,Noakhali,22.8695,91.0994,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0272,ST-2002-000233-BGD,2002-05-03,Rangamati,22.6574,92.1733,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0273,ST-2002-000233-BGD,2002-05-03,Dhaka,23.8103,90.4125,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0274,ST-2002-000233-BGD,2002-05-03,Faridpur,23.6071,89.8429,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0275,ST-2002-000233-BGD,2002-05-03,Gazipur,24.0023,90.4264,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0276,ST-2002-000233-BGD,2002-05-03,Gopalganj,23.0051,89.8267,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0277,ST-2002-000233-BGD,2002-05-03,Kishoreganj,24.426,90.9821,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0278,ST-2002-000233-BGD,2002-05-03,Madaripur,23.1641,90.1833,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
Event_0279,ST-2002-000233-BGD,2002-05-03,Manikganj,23.8644,89.9967,Tropical Cyclone,2002-03-14,2002-06-22,MODERATE_RISK,1.0,0.0,No detailed description available.
